Time,Band_380nm,Band_424nm,Band_468nm,Band_513nm,Band_557nm,Band_602nm,Band_646nm,Band_691nm,Band_735nm,Band_780nm
13:43,848.8,427.3,13.5,264.5,718.1,41.7,235.2,509.1,178.9,951.3
13:46,776.6,532.3,725.8,10.5,354.8,496.1,735.5,583.3,266.4,45.8
13:48,346.6,902.5,403.5,392.8,732.9,229.0,3.0,798.7,849.0,810.4
13:51,345.8,633.4,671.0,126.1,117.0,827.6,388.5,764.6,599.3,609.6
13:54,603.3,836.8,375.9,175.1,511.6,412.0,591.0,297.0,222.7,872.8
13:57,848.3,791.1,343.8,594.4,973.9,824.6,45.1,835.6,871.6,194.0
14:00,583.6,866.3,944.3,665.2,217.2,303.6,268.1,418.5,431.1,660.4
14:03,111.6,703.6,695.9,62.2,229.7,655.4,836.5,203.6,666.7,507.5
14:06,201.5,790.9,770.6,874.1,493.7,191.4,653.2,787.6,505.1,854.5
14:09,961.9,320.5,362.3,914.0,555.6,770.4,592.0,920.5,901.8,104.6
14:11,869.5,724.0,449.5,728.2,136.3,571.3,369.3,34.2,679.3,189.0
14:14,90.9,625.2,411.7,964.9,355.1,429.0,416.7,304.8,827.1,900.5
14:17,245.3,13.6,536.6,379.9,433.6,759.9,392.2,18.8,247.6,226.9
14:20,622.2,943.9,139.3,498.3,772.2,239.8,493.0,795.8,105.6,449.9
14:23,355.1,70.0,874.1,523.8,757.2,175.6,935.9,498.7,818.6,229.4
14:26,247.3,541.3,641.6,81.6,778.4,193.3,620.2,618.9,137.1,575.8
14:29,861.1,350.8,817.9,50.0,244.8,940.0,982.5,200.5,897.8,108.7
14:32,191.2,105.0,94.9,531.8,881.4,716.4,486.1,256.2,897.4,813.9
14:34,148.3,637.4,940.5,107.1,768.9,583.2,577.2,518.7,838.5,76.7
14:37,617.4,854.7,200.2,538.7,152.1,562.5,816.4,423.8,470.9,920.3
14:40,609.6,423.0,485.1,476.8,682.9,332.5,800.8,994.6,509.1,239.3
14:43,501.7,697.3,801.1,849.2,532.0,943.3,643.2,660.3,876.2,321.9
14:46,860.6,334.0,529.0,463.6,85.8,741.3,744.7,884.5,905.3,551.9
14:49,68.8,563.5,975.2,880.8,337.8,319.2,776.4,261.8,142.2,804.9
14:52,564.5,231.9,728.6,926.7,628.6,876.6,773.6,801.3,949.9,890.6
14:55,170.3,588.7,208.7,394.0,587.9,374.5,662.7,453.3,279.8,558.6
14:58,234.3,937.4,326.7,786.9,889.3,641.0,907.4,97.5,537.7,484.7
15:00,61.5,766.4,950.2,363.9,311.0,944.4,697.5,21.2,251.1,670.4
15:03,878.0,253.1,583.8,215.6,196.0,395.3,490.2,773.0,636.2,671.2
15:06,250.1,782.4,230.7,620.8,657.2,116.6,746.3,124.4,432.4,76.6
15:09,696.1,617.3,553.5,435.1,368.6,986.6,925.1,396.4,871.5,992.2
15:12,430.7,67.3,471.3,837.6,706.3,836.9,404.4,574.6,228.0,416.3
15:15,136.7,484.8,203.8,958.6,741.0,334.9,266.3,175.6,580.0,321.6
15:18,666.5,120.9,199.4,550.4,82.1,780.5,590.7,852.6,615.6,607.3
15:21,635.7,680.1,2.3,571.9,130.1,500.3,656.4,375.7,556.0,728.5
15:23,753.6,264.3,648.4,182.5,101.8,56.1,2.4,188.0,872.5,397.8
15:26,266.8,522.7,173.7,320.6,888.2,492.8,849.3,876.1,653.7,95.8
15:29,815.1,279.7,19.8,438.7,734.8,201.4,584.0,649.1,987.2,998.7
15:32,900.9,821.6,795.7,219.2,107.8,372.2,53.0,68.0,797.2,185.6
15:35,675.6,677.7,583.9,893.2,846.0,861.4,584.0,811.1,406.4,891.0
15:38,83.3,638.0,655.1,69.0,591.5,873.7,848.9,259.9,837.2,550.6
15:41,480.4,850.8,424.6,564.8,75.5,622.3,275.3,166.2,248.5,467.1
15:44,98.6,415.0,934.9,946.0,507.6,374.5,547.2,716.9,693.5,366.2
15:46,21.2,252.3,882.0,572.7,795.8,140.1,237.6,253.4,11.8,137.3
15:49,810.0,568.2,471.3,704.1,613.3,768.8,183.8,587.9,177.6,492.7
15:52,903.5,334.1,930.4,761.0,204.1,681.3,133.1,755.9,453.2,425.8
15:55,186.6,822.9,533.0,213.8,460.0,271.7,414.5,477.8,814.7,2.5
15:58,58.6,409.3,617.9,899.4,590.7,513.9,827.8,905.1,677.6,574.5
16:01,498.3,472.6,960.1,477.5,820.3,52.4,971.5,839.3,616.4,446.7
16:04,674.7,80.3,390.0,546.2,445.9,712.5,904.8,853.7,160.2,189.4
16:07,227.9,641.0,456.2,34.5,678.0,106.3,906.3,675.2,653.1,83.5
16:10,181.1,426.9,222.2,691.8,453.5,485.7,478.3,148.9,429.4,883.0
16:12,484.1,154.4,540.5,204.1,122.5,500.4,982.3,642.6,770.1,456.6
16:15,914.9,563.3,146.8,396.4,861.2,686.9,946.3,995.1,184.1,84.7
16:18,947.0,765.3,700.1,928.4,606.0,412.2,208.9,147.5,496.3,850.4
16:21,923.6,285.9,911.0,873.6,368.8,544.5,484.9,442.4,640.3,993.2
16:24,362.4,506.5,232.8,978.9,31.3,458.1,927.6,133.8,830.3,695.9
16:27,456.1,568.2,477.1,862.3,113.1,169.9,374.6,745.3,787.8,496.2
16:30,572.4,504.3,873.5,789.2,327.8,165.0,259.6,458.8,102.5,243.1
16:33,736.0,882.7,925.4,921.4,325.5,453.5,895.3,908.4,521.4,45.3
16:35,487.5,402.5,419.2,656.6,975.4,972.7,869.1,386.1,928.4,270.4
16:38,349.2,398.3,518.6,787.6,369.5,565.6,287.7,332.7,339.1,935.7
16:41,936.4,67.4,612.8,820.4,322.4,160.9,107.0,334.6,521.0,196.4
16:44,269.1,558.7,219.5,679.3,705.7,287.9,95.6,529.4,807.4,160.8
16:47,101.3,184.2,384.0,238.4,844.5,439.4,294.9,376.2,595.9,144.8
16:50,28.0,929.2,194.5,982.9,655.1,767.9,48.1,6.0,10.2,312.9
16:53,643.0,181.4,375.4,409.6,81.0,143.5,443.4,449.3,712.9,512.7
16:56,404.0,433.5,828.3,751.4,990.7,868.5,837.8,531.4,601.9,291.9
16:58,427.1,731.8,298.8,61.1,855.9,856.7,149.5,106.4,488.2,670.4
17:01,598.9,556.2,790.2,103.5,354.0,771.8,198.9,947.2,304.1,851.2
17:04,243.2,391.7,217.5,525.2,663.6,699.4,761.8,577.0,367.7,366.2
17:07,9.3,432.8,771.4,725.7,659.4,316.3,151.4,999.9,95.9,414.2
17:10,340.8,516.1,49.1,651.4,454.1,97.6,715.9,118.7,682.3,866.5
17:13,42.3,925.5,794.1,750.9,818.2,566.2,219.2,973.5,686.8,520.6
17:16,564.9,475.2,163.1,394.9,846.9,969.4,217.2,778.5,974.9,941.9
17:19,457.8,301.8,74.7,550.1,510.7,307.6,754.7,284.0,725.8,210.6
17:22,275.2,897.1,114.8,166.0,787.4,895.5,923.5,43.1,808.1,496.0
17:24,837.4,633.6,961.1,892.6,427.2,464.0,256.9,596.2,181.1,489.6
17:27,526.2,738.6,36.8,14.1,494.1,435.9,780.5,735.3,216.7,502.7
17:30,147.4,839.9,477.8,11.7,543.5,359.7,232.8,82.8,830.6,450.3
17:33,740.2,979.0,735.1,64.2,856.7,838.4,936.6,472.6,314.3,45.8
17:36,666.2,497.4,227.4,13.5,203.1,190.1,406.6,325.8,58.7,577.6
17:39,622.3,367.5,33.0,123.2,114.5,307.4,882.8,690.5,30.9,430.7
17:42,924.9,619.5,637.2,179.2,105.8,591.3,902.7,792.2,280.0,938.4
17:45,691.8,701.5,640.8,888.9,891.8,702.2,504.9,372.5,436.6,51.7
17:47,686.2,505.8,123.6,202.9,476.5,617.4,729.0,886.4,726.7,516.1
17:50,63.2,64.3,164.3,50.2,350.2,56.7,357.7,237.2,818.1,783.8
17:53,722.3,880.3,387.3,522.8,782.8,468.4,662.6,922.8,81.0,423.0
17:56,554.7,379.2,498.2,533.5,661.8,683.7,906.2,673.6,405.3,818.9
17:59,498.9,375.9,41.4,14.4,284.5,443.8,664.7,237.2,375.4,574.7
18:02,781.8,848.6,617.3,448.9,953.9,702.8,25.2,228.3,41.1,973.2
18:05,396.4,637.1,149.6,862.6,230.7,465.7,315.5,783.4,191.8,493.6
18:08,375.2,726.4,724.2,56.7,91.2,400.0,878.5,150.2,29.1,589.1
18:10,108.2,908.9,336.9,563.8,253.3,713.9,492.4,403.3,48.9,813.5
18:13,538.6,502.0,491.0,597.7,903.2,655.4,154.9,14.8,349.8,619.5
18:16,278.3,711.1,361.2,942.6,967.3,0.6,491.5,529.0,927.3,31.0
18:19,307.3,575.0,577.7,990.3,355.1,239.6,283.6,539.4,792.7,0.0
18:22,342.0,192.7,878.9,330.4,696.8,192.2,42.9,802.7,516.4,282.5
18:25,484.6,673.4,463.9,420.1,830.2,847.2,366.6,436.8,767.1,886.2
18:28,841.6,168.0,581.1,427.3,852.7,795.6,813.3,848.8,954.6,547.7
18:31,584.8,853.2,685.7,683.6,269.7,176.6,901.8,507.7,315.5,444.1
18:34,128.9,540.3,151.7,843.5,673.5,795.5,800.7,488.3,43.8,590.9
18:36,52.0,474.7,540.1,347.2,166.4,830.5,760.5,332.7,832.0,71.8
18:39,601.5,399.6,556.9,486.8,745.5,371.8,837.5,740.3,273.6,652.5
18:42,758.5,816.6,678.8,724.5,270.9,263.4,20.7,482.1,677.1,661.4
18:45,44.4,978.3,727.9,761.0,22.0,408.9,702.5,430.8,131.2,252.7
18:48,170.7,233.8,188.5,76.9,897.8,18.5,962.6,48.9,689.9,923.9
18:51,511.6,230.1,496.2,311.7,179.0,77.6,603.4,176.6,651.9,147.0
18:54,454.6,265.4,216.8,749.4,133.9,292.6,801.0,490.2,1.9,357.6
18:57,709.8,152.3,88.4,381.5,812.2,7.8,836.2,720.3,464.3,687.4
18:59,645.7,686.8,594.0,273.1,105.6,403.5,651.9,182.7,71.2,517.6
19:02,540.9,950.7,575.4,353.3,484.8,794.7,559.9,665.7,704.7,696.8
19:05,646.4,451.5,686.5,257.0,34.3,967.5,382.6,416.3,733.7,267.3
19:08,491.8,26.9,541.4,23.1,967.0,801.6,2.1,138.9,215.5,201.0
19:11,594.8,942.3,380.9,964.7,456.7,162.3,108.1,369.6,951.7,446.9
19:14,67.0,712.9,383.3,382.8,827.0,614.1,369.5,337.1,512.9,158.6
19:17,596.0,594.1,420.3,479.4,397.9,171.4,219.4,242.4,117.8,575.5
19:20,404.5,300.1,155.0,860.0,947.8,763.3,375.7,381.2,463.0,985.6
19:22,589.0,183.6,176.3,134.5,850.4,805.6,503.1,849.1,329.1,500.8
19:25,932.1,511.7,238.8,462.9,555.6,950.4,995.1,399.0,197.0,270.6
19:28,18.1,362.7,218.4,238.7,264.3,484.0,21.6,124.1,799.7,999.9
19:31,887.9,518.3,941.5,29.7,799.5,644.1,89.0,903.3,754.6,572.1
19:34,838.1,185.1,781.9,66.0,435.8,574.1,701.0,684.5,366.5,155.0
19:37,553.0,68.7,781.7,558.3,794.8,164.9,723.8,836.3,209.0,650.8
19:40,822.7,927.5,274.0,432.4,946.7,430.2,415.4,744.3,645.6,604.1
19:43,771.2,626.2,156.5,81.3,119.5,833.1,900.2,26.8,261.4,755.0
19:46,999.4,118.5,394.8,966.0,809.9,893.0,512.2,268.3,835.8,239.8
19:48,110.5,213.8,843.6,212.4,788.5,307.8,732.6,797.9,515.1,576.2
19:51,193.7,402.0,840.3,83.6,455.6,309.5,346.5,644.7,224.3,317.3
19:54,620.9,311.0,828.1,962.4,316.5,695.6,367.2,495.9,443.3,239.5
19:57,837.7,953.6,904.5,477.7,248.1,819.0,967.9,675.4,415.1,621.4
20:00,694.9,513.0,962.6,456.4,238.1,481.1,398.7,335.9,315.9,213.0
20:03,269.0,271.5,278.5,786.2,374.8,457.2,696.0,83.0,777.2,988.2
20:06,125.0,567.4,598.0,807.1,98.6,343.6,3.4,306.3,177.7,911.3
20:09,56.7,980.2,14.6,328.2,121.3,220.5,614.2,35.5,481.1,899.3
20:11,309.9,689.6,928.6,462.3,943.2,859.8,191.6,570.6,378.1,621.1
20:14,485.9,356.6,927.5,309.4,507.2,621.3,499.9,308.6,601.5,241.8
20:17,338.2,222.4,443.0,947.0,357.3,51.1,237.3,846.5,804.3,352.7
20:20,251.3,15.8,602.6,295.9,424.5,329.1,797.9,749.4,389.1,372.6
20:23,959.5,148.2,486.5,896.9,949.3,404.9,112.1,421.1,272.4,625.6
20:26,178.3,922.5,311.6,734.7,775.1,550.7,442.8,600.8,305.9,232.1
20:29,688.9,195.7,904.9,722.3,631.3,308.7,9.1,271.0,417.1,639.9
20:32,504.3,485.2,389.2,937.8,159.4,627.3,921.7,169.3,275.9,234.4
20:34,174.4,994.6,328.4,560.8,72.3,997.1,667.8,818.7,932.2,406.3
20:37,362.4,565.9,763.3,805.6,715.2,885.8,949.2,552.2,876.4,593.0
20:40,167.6,921.8,412.1,775.6,474.4,49.4,926.7,490.1,403.2,539.2
20:43,925.9,309.8,251.3,416.3,118.1,591.1,229.8,648.4,70.0,469.6
20:46,584.7,897.2,443.4,683.2,617.7,602.9,194.5,572.2,773.5,742.4
20:49,47.6,737.9,140.9,244.7,217.1,319.3,405.9,839.0,121.3,867.8
20:52,295.9,61.3,879.4,520.7,9.1,386.4,110.1,582.8,884.5,986.8
20:55,85.3,212.5,25.5,652.6,699.9,380.0,934.5,815.6,749.2,181.5
20:58,527.7,844.8,41.3,957.8,580.5,191.7,773.9,647.0,354.2,565.0
21:00,446.4,146.4,662.3,219.3,610.3,630.8,616.5,958.1,93.2,76.2
21:03,763.4,691.8,68.3,321.8,917.9,225.9,450.7,208.9,491.6,545.3
21:06,277.3,612.9,683.1,960.5,676.7,481.9,573.8,326.0,178.5,506.2
21:09,820.3,414.9,898.6,830.8,584.7,921.4,165.0,699.8,298.8,937.8
21:12,139.6,301.2,568.8,461.9,946.1,845.5,443.6,459.6,929.8,490.1
21:15,381.1,939.2,497.4,775.9,450.6,635.7,482.2,296.4,419.3,263.1
21:18,613.9,489.7,599.5,817.6,994.7,63.5,867.1,819.3,954.8,107.2
21:21,242.6,599.2,420.5,98.0,507.0,537.3,562.8,823.3,28.5,219.0
21:23,927.5,108.8,363.1,390.0,415.6,166.9,433.9,597.7,579.2,442.2
21:26,168.2,464.7,486.8,279.2,850.8,917.1,905.9,649.4,715.8,762.5
21:29,954.4,407.4,654.0,928.5,196.6,315.5,297.4,28.1,193.4,324.2
21:32,432.5,670.4,683.7,192.9,508.3,691.0,408.4,306.1,648.2,762.9
21:35,178.6,439.3,440.2,688.9,68.6,650.8,795.4,136.8,548.8,429.7
21:38,612.0,935.7,527.2,33.7,822.1,284.5,738.2,911.5,203.3,504.7
21:41,479.9,104.3,223.5,39.9,717.2,454.2,932.0,660.7,493.8,987.6
21:44,319.7,419.9,786.6,32.8,134.5,180.0,660.4,358.6,82.4,663.2
21:46,684.2,961.2,603.7,794.6,136.0,316.1,796.4,241.6,347.6,982.9
21:49,979.0,608.0,474.9,571.4,686.6,503.8,133.4,579.7,20.1,871.1
21:52,527.1,470.5,79.0,592.1,737.5,475.2,524.0,466.4,369.8,441.4
21:55,342.5,735.4,189.4,786.4,582.9,464.9,566.1,753.2,184.9,426.8
21:58,578.0,105.8,281.2,124.0,878.2,128.5,878.4,591.7,487.4,355.5
22:01,871.1,466.8,962.5,75.8,538.1,758.7,401.4,933.0,97.4,924.2
22:04,900.0,482.4,238.6,94.6,492.7,125.2,815.0,845.1,868.6,713.5
22:07,998.8,204.0,223.3,362.0,829.2,306.3,457.1,703.1,149.4,376.2
22:10,398.1,217.2,718.8,969.2,251.2,464.8,317.7,316.1,480.3,111.6
22:12,160.0,423.9,91.2,497.5,647.2,64.3,373.4,68.0,749.8,24.5
22:15,189.2,490.0,49.3,419.9,434.5,235.5,362.7,867.5,860.0,60.5
22:18,994.1,637.6,727.0,615.2,36.6,865.1,552.7,235.4,777.7,264.4
22:21,379.8,446.4,234.3,257.5,118.9,968.9,104.8,874.2,758.3,289.0
22:24,544.8,133.3,102.3,455.9,58.2,574.7,154.7,232.3,568.4,326.9
22:27,937.2,441.3,350.6,418.1,74.8,18.5,685.6,404.3,505.3,536.5
22:30,203.9,297.5,996.2,660.8,36.7,609.9,33.9,162.6,592.4,190.7
22:33,416.3,76.2,118.4,362.6,750.3,653.6,465.3,984.7,961.4,562.1
22:35,156.4,160.3,40.7,576.0,863.3,565.7,290.9,862.7,500.5,430.1
22:38,30.0,785.9,817.3,588.6,90.6,112.5,834.9,837.3,964.5,670.7
22:41,261.9,908.4,673.0,891.8,547.5,956.9,838.6,889.9,624.2,991.0
22:44,142.3,469.8,430.2,215.6,37.4,705.5,152.0,372.4,98.9,400.1
22:47,676.1,412.1,880.9,289.4,693.9,22.3,797.4,743.9,757.5,136.3
22:50,94.3,753.2,537.4,0.3,288.5,128.4,115.9,472.1,687.1,36.3
22:53,817.0,379.0,832.2,611.9,564.6,848.9,799.8,654.5,608.7,488.1
22:56,1.8,617.1,603.3,31.7,366.3,835.9,796.0,25.7,59.5,696.9
22:58,840.8,847.6,240.0,694.3,94.6,101.5,199.7,613.9,459.6,75.4
23:01,525.8,593.9,276.2,862.1,417.6,196.8,374.2,287.3,346.4,823.8
23:04,893.7,990.6,163.6,839.8,767.4,569.3,276.1,461.4,424.1,257.4
23:07,99.9,134.8,995.6,794.3,333.5,7.1,345.0,313.7,218.7,300.2
23:10,20.5,76.2,379.7,282.6,904.6,980.1,288.3,634.7,349.8,105.3
23:13,286.3,467.2,536.2,308.7,967.3,19.2,178.9,446.3,624.1,255.0
23:16,45.3,8.3,23.1,769.4,521.3,105.5,695.6,933.0,39.7,260.9
23:19,569.0,760.9,210.9,163.5,877.5,324.4,328.2,869.6,283.1,249.4
23:22,884.5,151.2,155.7,873.1,290.1,78.6,854.2,83.0,895.2,779.4
23:24,393.5,647.5,881.6,207.4,39.8,722.7,881.0,26.2,686.3,152.3
23:27,447.5,310.3,877.0,913.8,895.7,851.6,261.5,711.8,370.3,965.4
23:30,604.6,979.8,925.7,577.1,139.9,666.2,947.6,796.2,589.0,926.7
23:33,825.8,201.9,359.3,823.8,898.3,745.3,408.2,37.7,803.1,152.8
23:36,704.0,48.6,276.0,409.8,70.6,124.0,873.1,195.3,972.1,780.4
23:39,887.3,713.1,298.0,89.6,50.3,912.4,418.6,228.0,361.0,981.4
23:42,798.6,256.5,489.6,456.8,173.8,471.4,719.8,346.5,802.7,868.0
23:45,476.0,655.6,868.1,203.1,464.5,371.7,894.8,845.2,825.3,77.4
23:47,349.1,740.9,895.1,281.1,471.0,892.7,994.4,205.4,439.4,51.4
23:50,664.1,917.0,935.1,216.9,647.1,809.4,360.8,706.1,270.6,874.1
23:53,403.4,740.9,858.7,870.2,352.3,359.2,211.9,802.1,895.1,527.8
23:56,960.3,472.7,795.3,980.6,225.0,845.3,693.4,601.1,386.1,162.5
23:59,722.1,48.7,309.0,286.1,352.2,281.9,985.8,613.0,914.8,696.4
00:02,212.7,245.1,954.1,385.7,374.3,886.2,352.8,336.7,849.8,233.3
00:05,5.5,382.6,883.0,792.2,23.3,159.9,415.6,104.8,316.6,566.2
00:08,798.7,409.0,601.5,642.9,988.2,683.4,159.0,345.6,797.1,978.4
00:10,81.7,189.3,172.2,746.8,29.4,847.1,10.6,396.2,196.8,101.3
00:13,480.5,693.4,376.2,737.8,147.7,632.5,52.2,225.3,269.9,463.6
00:16,766.2,905.9,698.5,966.2,87.5,985.4,66.5,319.5,230.0,236.5
00:19,523.9,410.0,597.6,101.5,540.3,422.2,905.0,109.3,386.9,905.5
00:22,199.5,46.4,132.9,788.5,99.4,401.6,848.7,486.0,890.9,118.6
00:25,460.2,621.0,868.9,290.1,559.6,104.5,245.5,859.4,86.1,348.5
00:28,659.0,944.4,784.7,805.5,177.7,979.0,841.6,482.2,518.3,726.2
00:31,518.4,194.8,290.1,706.9,498.0,581.0,962.0,74.8,787.3,937.9
00:34,870.6,40.2,9.2,25.1,85.7,594.0,345.8,947.1,22.9,20.1
00:36,100.9,513.2,939.5,468.2,299.4,695.9,488.0,194.6,906.7,222.9
00:39,493.8,774.0,808.3,287.6,546.1,269.4,160.1,556.9,621.6,923.5
00:42,502.7,538.9,448.0,821.8,512.4,272.6,946.9,842.2,928.8,11.3
00:45,538.0,923.5,33.9,69.0,158.7,622.6,954.7,958.5,252.5,157.0
00:48,725.9,915.0,403.4,900.0,240.5,600.2,50.7,438.9,370.7,655.6
00:51,436.1,133.8,729.1,453.6,696.2,929.6,109.8,852.1,597.1,321.9
00:54,5.9,816.9,346.4,166.1,389.4,150.9,363.8,441.8,308.7,613.0
00:57,783.0,597.4,762.5,456.6,993.6,290.4,156.5,497.6,371.0,648.4
00:59,928.4,926.3,493.5,148.3,289.2,944.6,968.9,293.5,800.0,744.2
01:02,954.3,195.5,94.6,377.3,445.1,409.9,912.0,300.9,991.9,374.9
01:05,584.1,171.1,708.0,179.7,283.7,697.4,16.3,826.1,978.5,251.2
01:08,415.5,129.9,140.9,321.6,799.2,651.5,172.5,532.6,805.4,535.5
01:11,171.6,626.0,270.8,873.8,447.7,24.1,881.5,553.9,352.9,282.1
