Time,Band_380nm,Band_424nm,Band_468nm,Band_513nm,Band_557nm,Band_602nm,Band_646nm,Band_691nm,Band_735nm,Band_780nm
22:53,72.7,590.3,284.4,906.0,817.9,277.2,854.7,388.5,169.7,761.7
22:56,505.3,737.8,214.4,658.2,412.6,499.5,647.2,691.0,230.8,704.3
22:58,528.2,473.2,890.3,474.3,160.3,95.8,730.1,197.6,290.0,318.0
23:01,148.4,837.6,468.9,643.3,378.0,574.9,858.1,650.7,101.9,627.1
23:04,320.9,236.8,208.2,214.8,615.8,378.8,173.6,745.3,872.5,616.9
23:07,168.2,334.0,517.6,173.5,538.2,152.0,699.7,732.7,125.8,224.3
23:10,668.0,410.5,215.7,483.6,760.2,222.5,542.9,26.2,712.3,52.3
23:13,610.3,165.3,541.3,439.9,814.4,229.4,542.6,405.1,277.5,906.8
23:16,647.3,485.1,718.6,680.7,272.3,686.8,373.3,472.7,553.3,870.2
23:19,9.0,731.0,342.7,338.1,192.7,985.9,878.6,439.8,515.7,60.4
23:22,271.4,44.1,101.8,460.3,896.7,567.3,61.2,179.7,790.1,499.2
23:24,206.8,885.0,584.6,206.7,712.0,912.5,87.3,485.0,972.4,720.1
23:27,855.4,988.3,681.0,799.1,159.3,403.1,824.3,464.3,527.1,210.7
23:30,515.9,81.0,616.0,706.3,159.6,182.2,350.7,753.6,923.3,672.7
23:33,867.5,843.7,912.0,630.2,475.7,391.5,793.5,529.2,516.1,407.7
23:36,268.2,527.4,116.4,643.9,792.1,639.8,35.3,761.1,360.3,32.7
23:39,544.2,831.2,419.2,867.4,13.8,992.6,435.8,56.2,519.2,210.6
23:42,855.8,225.0,962.0,488.0,76.7,310.3,671.6,417.9,893.3,627.0
23:45,919.5,763.2,822.0,853.5,714.3,955.6,446.9,903.7,614.9,825.3
23:47,275.5,366.8,411.7,832.0,509.9,533.6,385.7,88.9,658.7,964.0
23:50,81.1,768.9,852.7,855.0,633.2,17.0,907.4,973.1,475.0,564.2
23:53,842.6,314.9,847.4,102.8,366.7,968.7,866.2,429.7,789.2,160.5
23:56,721.4,783.6,889.3,648.6,400.5,273.6,282.5,762.9,722.1,424.4
23:59,299.8,114.8,455.6,768.5,475.0,584.8,70.9,954.5,4.3,888.7
00:02,237.6,699.3,279.1,310.4,555.8,918.8,402.6,204.3,133.9,274.7
00:05,564.8,981.1,256.8,130.1,491.2,24.0,28.8,872.7,172.8,954.5
00:08,95.4,943.2,394.3,780.4,510.3,523.4,76.1,184.5,392.8,313.7
00:10,983.1,920.2,264.4,660.3,117.2,507.3,421.5,69.5,211.2,815.6
00:13,461.5,409.8,111.9,452.6,470.8,785.6,513.4,520.2,525.9,436.8
00:16,661.3,464.5,848.4,70.2,882.0,257.9,956.2,714.6,411.3,225.3
00:19,877.8,637.8,556.5,596.6,142.2,886.6,659.8,498.5,92.8,373.1
00:22,138.2,828.4,490.0,809.5,570.8,223.7,672.7,18.2,699.8,35.8
00:25,190.8,29.2,983.3,872.2,747.1,536.0,686.0,429.1,423.2,202.9
00:28,324.5,815.0,80.0,91.6,780.0,238.6,590.4,619.7,730.6,483.0
00:31,959.5,884.5,265.1,475.9,365.2,334.4,555.0,534.1,613.0,172.4
00:34,138.3,71.9,780.5,152.7,334.3,928.9,751.3,605.9,35.3,842.5
00:36,43.6,879.3,725.4,460.8,36.3,178.8,873.3,630.6,291.5,551.2
00:39,736.4,408.3,613.1,998.8,466.4,642.1,703.5,149.5,157.4,539.5
00:42,870.5,424.9,671.5,400.1,304.1,460.4,529.0,401.6,916.5,362.6
00:45,637.5,265.6,866.5,330.0,374.7,160.6,439.6,110.6,499.5,886.5
00:48,277.9,265.8,99.4,114.8,39.5,805.4,357.6,876.4,784.1,87.0
00:51,92.6,548.7,463.0,784.1,988.0,211.1,920.9,398.2,556.4,555.0
00:54,250.5,311.3,912.9,553.2,541.0,56.9,827.1,540.1,762.1,450.1
00:57,291.7,750.3,782.8,217.0,821.0,590.7,545.1,948.1,927.6,716.7
00:59,159.2,573.2,450.1,80.3,632.7,500.9,754.4,479.8,628.8,240.2
01:02,273.9,14.6,70.9,780.6,741.2,306.3,131.7,474.9,447.3,88.0
01:05,159.5,83.6,735.9,245.8,736.4,467.9,237.5,859.7,22.7,676.7
01:08,913.1,783.4,238.0,109.8,372.1,614.7,388.4,668.7,482.9,736.1
01:11,849.7,260.0,89.7,485.4,987.8,161.2,807.3,450.5,22.7,696.3
