Time,Band_380nm,Band_424nm,Band_468nm,Band_513nm,Band_557nm,Band_602nm,Band_646nm,Band_691nm,Band_735nm,Band_780nm
11:48,235.6,653.9,144.2,369.4,154.9,50.4,268.8,426.4,381.0,658.6
11:51,74.5,166.2,850.6,887.7,622.6,105.4,186.2,605.6,654.3,42.3
11:54,897.9,578.6,894.0,825.3,428.5,704.1,390.0,885.1,699.9,175.7
11:57,314.3,290.0,479.3,404.8,412.6,625.4,453.8,958.2,447.5,809.6
12:00,380.6,269.2,859.8,17.3,837.2,274.4,777.0,749.6,390.4,283.5
12:03,979.4,854.8,719.3,329.1,960.6,215.9,786.1,179.6,609.7,134.4
12:06,348.2,585.4,151.8,250.0,880.5,855.4,24.2,809.7,822.3,926.3
12:09,382.2,966.9,346.8,609.9,135.2,936.5,168.9,253.6,962.4,389.1
12:11,362.2,172.0,776.7,849.8,360.2,779.0,7.0,818.1,523.4,310.2
12:14,210.3,862.3,950.1,948.4,943.7,238.6,378.9,630.6,352.9,322.0
12:17,721.9,628.9,241.2,839.6,493.4,507.9,474.1,139.4,43.0,786.1
12:20,943.1,244.0,694.2,435.3,605.7,568.3,138.4,606.9,650.7,481.9
12:23,963.6,858.1,880.6,368.6,874.7,148.3,634.8,117.5,468.8,451.8
12:26,717.1,358.9,190.8,119.0,227.2,617.0,384.3,288.2,32.6,825.5
12:29,917.4,749.1,307.8,391.3,489.1,30.4,977.7,925.2,263.3,931.5
12:32,159.5,825.4,178.8,142.7,459.2,162.8,928.6,729.5,715.1,613.3
12:35,926.2,13.0,934.6,334.8,490.1,860.9,794.0,532.4,328.8,942.2
12:37,165.7,767.2,769.2,56.1,197.2,837.5,23.0,671.3,266.6,402.8
12:40,383.5,176.6,8.7,106.3,257.1,401.4,159.9,564.7,901.3,901.5
12:43,45.3,496.0,818.9,566.7,830.1,605.1,82.3,627.0,36.2,768.7
12:46,577.6,439.4,993.6,91.2,281.8,803.3,259.6,365.5,841.0,280.6
12:49,563.1,856.5,805.9,542.0,151.1,339.7,648.2,777.4,430.3,626.2
12:52,430.2,540.6,855.7,271.7,902.6,890.5,555.1,133.1,401.5,837.5
12:55,254.7,949.2,802.2,492.0,577.4,497.3,517.1,956.6,462.9,497.3
12:58,301.5,125.2,210.3,286.2,288.4,740.0,101.0,474.1,59.0,543.2
13:00,361.7,245.7,765.4,974.7,737.5,112.6,668.5,394.8,502.5,430.5
13:03,781.2,461.8,716.5,744.6,912.8,56.1,556.0,598.9,107.4,184.9
13:06,105.0,653.4,324.7,719.3,541.2,470.2,154.9,649.0,674.7,807.1
13:09,384.9,564.5,614.4,261.1,154.4,645.6,995.2,654.6,228.8,710.0
13:12,271.6,543.1,914.0,836.2,180.4,810.3,980.8,221.9,328.8,944.8
13:15,501.8,697.9,539.8,509.9,286.7,647.2,365.4,566.9,142.4,950.4
13:18,401.8,836.2,956.8,183.6,885.1,270.5,689.2,870.7,403.9,794.3
13:21,101.6,568.8,178.3,38.9,232.4,683.3,972.3,111.5,32.5,476.0
13:23,115.7,269.7,813.8,135.4,946.2,390.1,685.2,844.4,170.9,852.5
13:26,91.3,845.3,52.1,769.1,284.1,852.8,69.2,460.3,164.6,346.4
13:29,167.6,223.3,901.1,414.0,26.0,989.8,157.4,177.1,764.1,507.8
13:32,232.0,825.7,392.7,100.6,85.0,342.5,346.6,185.8,755.0,123.5
13:35,214.9,58.9,443.1,939.0,240.8,13.5,283.8,943.0,983.4,384.5
13:38,735.5,540.0,760.9,236.8,283.3,559.5,71.1,816.1,895.3,204.1
13:41,144.8,309.9,579.6,669.6,447.2,677.1,625.3,899.2,132.2,249.7
13:44,609.6,203.7,527.7,607.7,192.1,980.0,887.2,704.5,72.3,902.3
13:47,577.6,865.7,515.8,158.4,430.6,723.5,855.9,210.3,205.6,438.3
13:49,720.4,55.0,744.4,751.1,235.6,705.4,349.5,437.8,469.2,870.5
13:52,353.7,755.5,610.4,540.6,998.3,266.3,596.8,491.1,69.7,780.6
13:55,209.5,329.6,636.0,230.3,278.5,922.3,434.1,798.1,824.7,946.1
13:58,210.2,435.9,731.7,16.4,149.7,416.3,94.3,627.3,433.7,901.4
14:01,864.4,65.5,378.6,405.0,86.3,451.0,297.1,302.2,793.7,823.1
14:04,710.0,557.8,844.5,795.3,842.6,584.9,953.9,914.6,48.1,552.5
14:07,366.9,906.9,944.3,406.0,193.6,851.8,717.4,61.3,607.3,59.4
14:10,320.9,466.7,651.3,886.6,180.4,731.2,694.1,711.0,455.2,68.6
14:12,8.7,230.8,592.2,707.2,53.7,816.3,845.4,60.7,189.8,57.8
14:15,521.6,60.2,184.7,599.9,829.1,935.6,461.9,435.1,288.9,168.8
14:18,509.2,751.9,488.3,722.0,231.5,784.4,333.4,498.6,236.9,34.3
14:21,529.6,952.5,284.8,683.7,504.0,852.3,743.7,1.5,82.1,648.4
14:24,108.6,338.5,441.8,944.5,5.3,173.9,549.6,177.1,682.8,248.0
14:27,957.1,502.2,396.7,848.2,273.8,614.6,143.5,599.8,329.4,166.2
14:30,502.4,25.3,849.2,107.3,622.2,643.3,818.3,636.3,470.6,315.1
14:33,387.1,208.6,259.8,183.3,176.0,642.6,894.2,774.0,788.6,630.9
14:35,42.6,571.6,365.5,423.1,910.9,543.0,741.1,588.4,181.9,552.9
14:38,152.7,2.4,764.8,407.6,484.0,626.1,849.3,404.0,973.9,316.2
14:41,352.6,978.1,994.7,539.8,216.6,141.8,517.4,235.5,321.0,71.3
14:44,962.0,367.5,342.1,865.7,64.7,588.9,972.4,454.7,616.7,431.2
14:47,708.7,84.5,422.3,910.0,415.4,835.1,360.0,949.4,731.8,954.0
14:50,980.5,244.3,316.4,485.5,62.4,692.5,101.4,315.3,363.3,401.8
14:53,428.3,93.1,545.7,563.8,35.7,133.9,515.0,604.4,992.4,604.4
14:56,826.1,800.8,978.3,410.5,833.0,87.9,879.7,597.6,334.2,961.5
14:59,146.1,439.4,78.7,703.2,77.3,525.6,163.7,96.6,448.9,702.7
15:01,87.8,456.5,346.2,709.2,193.9,163.8,43.1,238.8,300.5,473.5
15:04,576.4,59.3,412.0,931.8,224.1,423.2,646.1,33.1,140.7,21.1
15:07,607.6,934.7,44.2,226.0,742.8,263.6,264.4,765.5,989.7,739.3
15:10,228.3,523.5,301.6,792.7,716.0,575.3,636.0,645.2,40.6,877.3
15:13,699.1,448.9,1.5,2.8,763.4,863.4,392.5,18.0,692.0,55.7
15:16,761.8,272.1,762.3,39.8,156.0,283.8,582.3,408.0,245.6,198.9
15:19,933.7,923.8,468.8,3.5,61.3,462.9,373.4,525.9,509.6,863.6
15:22,644.8,984.0,372.0,114.2,790.3,697.7,373.5,904.3,801.7,396.4
15:24,36.5,44.9,783.5,461.2,335.8,415.8,292.2,56.9,467.7,610.1
15:27,724.1,894.1,559.7,36.6,961.4,293.8,725.1,148.1,594.7,984.7
15:30,405.6,503.8,565.2,608.4,159.0,625.0,106.7,961.3,28.9,11.1
15:33,30.9,947.3,397.5,327.4,719.8,336.5,560.5,599.0,395.3,850.6
15:36,846.1,3.2,372.1,688.1,840.5,408.5,933.1,306.9,900.4,576.4
15:39,333.6,40.7,784.3,306.4,23.9,156.0,308.6,693.7,242.1,489.9
15:42,739.4,135.0,283.3,257.4,622.2,875.6,327.1,111.0,300.5,559.8
15:45,267.6,304.9,386.8,846.9,883.1,521.4,709.8,495.7,341.3,756.8
15:47,560.6,923.6,378.4,484.5,74.1,715.5,118.8,319.8,450.9,493.0
15:50,428.0,858.3,578.9,320.5,79.3,319.5,531.8,461.4,764.6,659.0
15:53,650.7,243.2,53.6,910.7,461.7,832.6,122.9,205.4,502.1,867.4
15:56,982.4,175.9,39.2,642.3,647.1,315.8,987.4,916.5,289.5,309.9
15:59,331.5,827.0,940.5,718.5,715.7,586.7,853.2,283.1,642.4,315.4
16:02,929.4,400.8,306.5,987.3,542.5,495.0,524.8,136.1,9.7,773.0
16:05,194.9,119.1,131.4,675.8,130.7,759.8,413.7,727.3,238.1,276.8
16:08,738.0,359.0,541.0,826.7,100.1,42.2,329.7,148.2,885.5,950.2
16:11,637.2,854.8,702.5,714.5,405.4,525.8,290.4,749.9,490.4,4.8
16:13,340.8,289.3,283.0,445.1,405.0,363.6,949.0,531.0,206.8,849.5
16:16,183.8,286.8,812.1,555.0,395.6,380.4,211.5,894.7,684.4,743.8
16:19,988.0,798.4,951.0,615.8,31.5,226.8,489.6,271.3,508.6,580.8
16:22,454.6,666.2,722.5,119.0,186.3,923.2,947.2,638.7,64.3,832.7
16:25,752.1,729.6,759.3,64.5,141.3,821.2,787.6,829.6,416.6,858.9
16:28,3.7,224.0,325.0,429.9,228.9,482.4,592.4,831.6,325.0,982.1
16:31,41.3,476.3,71.9,138.7,786.5,74.3,453.8,957.5,983.2,532.4
16:34,270.8,991.3,527.6,885.6,962.1,187.9,890.5,998.9,894.4,860.1
16:36,786.9,758.6,385.6,665.3,671.9,834.1,378.5,872.4,519.6,528.4
16:39,119.9,975.9,941.2,312.3,257.4,345.3,655.9,88.3,613.6,172.5
16:42,795.6,488.0,218.5,413.5,642.4,964.9,737.2,153.2,692.4,505.1
16:45,784.6,715.8,114.0,766.6,96.8,560.4,517.7,61.3,920.0,10.2
16:48,146.5,808.0,287.1,210.5,357.5,138.2,813.1,888.9,303.1,66.1
16:51,865.6,267.7,856.7,637.1,941.7,749.7,1.8,104.8,150.2,824.9
16:54,540.0,318.8,276.0,899.4,714.1,103.0,390.4,673.0,361.6,239.2
16:57,839.4,775.1,769.0,804.1,11.3,116.1,79.7,762.9,163.1,231.7
16:59,172.6,974.5,993.7,599.9,984.1,406.5,951.6,424.7,269.2,801.3
17:02,709.2,827.7,500.4,246.4,87.8,321.4,43.7,309.9,880.2,788.7
17:05,221.5,603.1,491.3,990.9,64.8,871.4,721.6,932.4,148.2,623.8
17:08,453.0,85.4,876.7,17.4,974.9,35.6,136.1,393.4,505.2,62.1
17:11,339.1,44.2,353.3,409.2,885.0,497.3,777.6,87.7,737.4,571.9
17:14,879.6,255.9,271.3,562.4,710.4,537.8,468.2,942.5,335.9,560.4
17:17,825.6,206.6,378.0,275.5,244.5,9.8,21.7,229.3,407.8,747.4
17:20,823.3,730.2,966.9,287.7,26.2,644.4,604.7,177.4,61.2,225.6
17:23,477.4,793.8,228.6,783.1,144.2,686.1,32.0,631.3,580.8,800.9
17:25,699.8,158.5,577.2,206.8,324.1,386.4,799.3,947.2,704.4,82.4
17:28,383.9,964.5,650.8,371.8,384.4,316.2,736.2,142.8,91.5,565.6
17:31,483.5,759.7,220.8,821.1,571.2,879.4,122.6,493.9,530.5,519.7
17:34,521.0,999.9,204.6,113.7,738.0,372.2,435.9,868.5,634.0,628.8
17:37,270.6,674.8,186.9,78.9,11.7,257.5,490.6,640.8,348.6,223.6
17:40,6.4,409.4,133.6,660.4,715.7,611.1,753.9,902.8,851.4,739.9
17:43,60.5,514.4,814.1,968.2,113.1,588.9,434.0,597.0,73.3,251.5
17:46,124.6,513.4,923.6,470.7,287.3,987.4,811.0,420.4,659.4,655.6
17:48,272.8,425.6,549.4,706.8,296.2,867.9,206.0,707.7,377.0,238.2
17:51,403.5,496.7,552.3,949.6,539.9,714.1,832.4,219.5,452.4,740.4
17:54,171.7,942.5,290.0,363.6,567.9,4.8,478.1,672.3,128.6,826.9
17:57,498.6,787.2,355.8,157.6,776.2,224.2,121.1,997.1,424.9,420.1
18:00,761.8,571.9,148.2,308.2,407.6,69.2,938.4,419.5,978.5,969.2
18:03,60.1,727.5,59.6,853.9,604.3,444.2,85.2,607.5,263.2,778.4
18:06,747.5,687.6,487.0,418.1,765.0,747.4,331.6,26.9,518.1,402.3
18:09,907.6,822.9,910.8,586.3,302.1,195.7,352.1,267.9,207.5,769.3
18:11,158.1,629.8,783.7,832.4,100.6,761.7,449.5,104.5,740.7,691.8
18:14,7.2,600.7,982.4,983.5,302.9,208.7,348.3,856.5,726.0,779.4
18:17,767.7,60.2,870.3,313.9,568.0,252.1,184.8,508.0,118.8,93.9
18:20,999.0,329.0,465.1,160.5,865.4,921.9,464.9,92.2,847.2,876.7
18:23,750.5,338.1,349.8,697.5,394.2,134.6,251.0,398.0,0.0,478.4
18:26,866.9,278.5,182.3,754.9,879.5,147.3,562.3,775.2,511.8,366.1
18:29,214.3,556.4,351.5,274.8,723.4,209.0,827.6,585.8,702.3,788.4
18:32,286.9,553.4,274.1,711.2,171.7,719.0,312.2,610.4,192.1,725.3
18:35,579.0,949.5,850.3,360.3,252.6,741.2,420.1,795.6,806.1,601.5
18:37,803.7,99.9,643.0,716.7,174.2,708.3,751.6,516.1,334.3,568.5
18:40,385.7,229.6,385.3,192.7,389.9,209.4,378.2,358.8,316.6,113.6
18:43,93.9,695.7,765.3,242.6,302.5,810.8,177.7,941.7,728.8,296.9
18:46,692.1,321.7,435.5,6.5,480.3,75.1,612.6,546.1,213.4,712.1
18:49,675.0,272.9,162.3,174.5,67.0,494.1,693.5,819.7,103.9,12.8
18:52,604.4,186.1,768.1,299.0,34.8,165.1,105.4,712.0,625.6,491.0
18:55,437.4,418.4,42.8,254.4,693.8,605.3,54.3,15.0,449.6,961.5
18:58,474.1,739.5,454.5,793.0,533.3,245.6,196.4,290.6,631.9,962.4
19:00,914.4,975.7,745.2,888.8,769.9,900.6,504.7,464.3,664.0,884.3
19:03,416.6,867.3,959.3,80.8,866.2,445.0,328.7,711.8,335.7,531.5
19:06,695.3,294.0,587.4,14.6,653.3,732.4,770.3,645.0,780.0,917.1
19:09,312.9,175.9,790.4,809.0,963.8,796.3,876.3,711.4,127.6,175.8
19:12,34.5,476.5,175.7,733.2,221.2,760.8,67.9,803.8,223.1,686.0
19:15,825.6,722.2,645.3,671.7,446.7,149.7,666.0,156.9,901.9,635.5
19:18,148.1,750.1,425.1,594.6,325.6,808.0,161.3,701.5,192.5,598.3
19:21,553.3,129.7,767.8,63.2,727.0,639.0,429.1,284.4,699.3,747.0
19:23,288.4,243.6,408.7,369.4,428.9,70.8,168.5,595.4,700.5,714.3
19:26,624.9,546.2,462.3,127.5,811.8,732.5,602.2,187.6,937.1,323.7
19:29,50.5,237.8,692.1,241.8,697.2,310.3,755.7,826.4,952.2,714.9
19:32,252.8,801.8,101.7,607.2,19.7,615.2,319.2,876.2,379.3,488.4
19:35,783.7,314.1,354.7,144.4,496.2,14.1,607.0,994.8,989.0,857.1
19:38,886.6,282.7,721.1,411.4,715.5,486.8,286.3,673.9,511.1,453.3
19:41,373.5,724.0,81.9,323.1,50.1,796.0,88.1,540.9,764.6,524.1
19:44,297.2,57.3,179.8,32.1,58.0,267.5,269.8,855.5,771.8,959.7
19:47,997.2,706.1,629.2,883.8,632.5,87.4,386.6,799.5,34.1,129.6
19:49,114.3,916.9,960.3,578.8,847.7,997.3,304.7,321.2,372.0,186.5
19:52,356.4,542.2,685.6,774.6,597.8,717.5,413.8,166.8,106.6,842.3
19:55,46.6,642.8,195.7,543.8,310.1,920.3,408.5,270.7,450.2,663.9
19:58,885.2,660.4,580.3,106.6,813.8,509.1,398.8,28.1,5.4,188.9
20:01,221.3,760.5,709.2,937.6,317.3,294.2,920.1,687.4,887.3,395.3
20:04,847.3,679.6,868.0,388.4,16.5,749.7,500.3,997.8,25.2,86.1
20:07,605.2,86.0,130.6,731.9,431.7,689.3,721.6,440.5,921.9,337.5
20:10,666.0,332.8,85.7,450.7,48.5,444.4,198.0,885.2,103.9,952.0
20:12,57.0,244.5,571.6,320.5,682.4,994.1,462.8,110.2,813.3,602.2
20:15,347.3,550.8,953.3,145.3,763.2,706.4,842.1,338.3,690.5,651.5
20:18,857.5,754.0,367.2,120.0,187.6,595.0,537.5,666.7,225.5,434.3
20:21,984.9,985.5,815.5,434.1,717.6,844.7,341.4,752.8,589.2,485.8
20:24,818.1,30.7,661.1,322.0,697.4,949.9,909.6,598.2,365.2,801.9
20:27,892.5,58.3,200.6,597.8,405.4,929.7,425.3,481.6,358.7,328.9
20:30,896.3,117.3,725.8,984.7,101.8,977.9,295.5,60.4,106.5,554.7
20:33,308.2,969.0,397.8,677.5,309.7,612.1,241.3,218.1,160.4,454.9
20:35,615.5,827.8,417.5,88.2,702.8,635.2,905.8,435.7,146.0,103.8
20:38,103.1,928.5,557.6,785.4,62.7,681.5,868.0,237.8,886.8,234.2
20:41,736.2,448.7,204.1,702.9,505.3,434.7,511.3,338.8,439.2,893.0
20:44,459.2,985.6,355.5,899.9,14.5,699.3,711.7,961.1,472.9,985.4
20:47,885.5,246.3,287.8,443.7,463.8,623.1,243.7,174.6,72.6,330.8
20:50,769.0,388.1,736.7,804.4,328.6,919.1,19.5,270.4,577.9,897.4
20:53,171.1,7.2,186.6,857.7,269.3,447.8,997.6,471.2,489.2,156.6
20:56,488.0,313.5,676.3,560.9,777.1,571.4,440.4,457.1,258.3,737.0
20:59,403.1,538.5,500.3,430.8,726.5,886.8,649.2,726.8,890.3,555.6
21:01,119.8,96.5,381.6,710.1,229.5,614.3,667.8,220.5,843.1,631.8
21:04,448.7,263.6,979.6,735.8,951.4,106.4,816.0,22.9,375.1,287.6
21:07,635.4,666.6,868.5,984.7,555.6,195.8,622.6,715.8,723.7,48.3
21:10,539.2,56.6,814.9,72.8,815.8,741.4,665.9,256.2,58.6,604.6
21:13,2.0,750.1,776.0,78.3,239.1,738.7,154.1,690.4,468.5,10.3
21:16,921.2,377.5,928.6,998.4,80.4,204.7,959.3,462.6,755.0,483.7
21:19,22.6,81.5,157.5,857.8,425.1,875.0,120.0,843.7,107.4,356.5
21:22,742.8,248.0,907.6,332.0,336.3,696.9,166.1,454.7,423.0,588.3
21:24,856.2,420.7,554.5,341.9,420.6,556.3,577.1,290.0,768.2,185.4
21:27,694.2,600.1,848.3,548.0,996.2,629.7,286.9,393.8,403.5,873.9
21:30,993.4,42.6,769.1,610.6,228.2,410.0,719.0,600.8,947.5,217.7
21:33,361.5,658.2,11.8,689.0,691.5,924.3,395.0,696.1,93.0,562.3
21:36,883.4,637.6,38.0,602.1,547.8,671.4,520.7,864.7,390.9,845.3
21:39,752.3,28.3,646.7,161.5,758.1,1.2,756.5,405.8,353.2,996.9
21:42,136.1,706.7,660.8,791.9,533.6,263.9,506.7,791.5,517.8,422.8
21:45,836.4,941.2,758.9,305.3,933.2,232.6,947.9,477.6,782.4,793.4
21:47,292.2,172.8,131.9,17.4,830.4,139.4,741.6,797.4,626.7,374.3
21:50,651.3,696.6,746.5,671.4,673.9,217.6,381.6,307.1,112.7,326.3
21:53,943.1,975.6,289.9,274.6,444.1,469.4,633.0,797.2,969.3,55.5
21:56,593.7,609.6,133.4,650.9,131.5,405.8,889.5,792.2,52.2,643.1
21:59,447.3,385.0,62.2,790.7,229.4,23.2,834.3,521.3,270.4,324.1
22:02,905.7,612.3,710.3,523.2,361.8,905.7,883.6,733.1,722.7,979.2
22:05,72.9,73.7,398.5,230.0,630.9,750.0,811.5,73.4,757.2,864.4
22:08,59.7,992.7,587.5,176.7,246.5,591.2,832.2,164.9,254.7,277.9
22:11,683.3,903.7,935.3,213.5,783.6,609.4,209.8,474.3,952.1,749.0
22:13,276.5,936.2,972.6,45.0,983.3,446.9,970.8,676.2,165.2,382.1
22:16,165.3,818.9,686.3,877.4,870.2,753.4,221.8,248.5,220.1,117.2
22:19,560.6,925.0,960.6,937.8,827.8,297.6,379.1,756.2,12.0,286.7
22:22,746.8,330.1,824.0,443.2,989.8,795.6,462.5,619.2,49.5,451.5
22:25,726.9,80.3,499.2,859.7,294.5,270.5,160.4,287.2,835.4,83.7
22:28,792.8,523.6,465.4,935.3,489.5,514.7,712.0,399.5,182.9,416.3
22:31,182.5,353.8,291.3,417.7,438.1,359.7,261.0,436.2,32.9,610.1
22:34,346.7,195.0,33.5,769.1,582.0,393.3,606.0,219.8,222.4,880.6
22:36,485.6,839.1,391.2,14.6,553.2,190.8,257.4,737.1,783.0,239.5
22:39,891.5,836.5,94.9,214.3,633.8,630.4,335.0,639.8,658.2,905.5
22:42,822.1,551.1,104.4,15.7,68.0,649.1,616.3,739.4,189.4,404.9
22:45,354.5,168.2,962.0,835.8,76.1,424.8,130.8,162.1,797.2,232.7
22:48,759.4,24.0,873.8,173.4,396.2,341.6,724.5,827.8,34.7,444.0
22:51,11.0,538.3,689.1,606.8,439.3,114.6,534.5,256.3,180.2,848.4
22:54,651.4,375.3,594.4,559.9,915.8,929.5,997.1,492.4,191.0,271.9
22:57,152.3,277.6,192.9,623.4,385.1,379.5,794.3,571.0,125.7,982.6
22:59,998.4,998.2,834.5,652.2,12.3,501.2,694.7,633.7,275.2,875.3
23:02,150.3,458.5,81.9,451.5,968.4,223.6,358.2,675.2,376.7,922.1
23:05,707.1,213.5,86.7,58.3,575.7,562.3,325.3,513.7,761.1,852.4
23:08,333.4,749.2,560.2,330.7,97.4,897.0,714.9,172.7,176.5,78.1
23:11,992.1,58.2,389.0,48.6,201.9,354.6,139.6,308.0,303.0,809.8
23:14,167.8,828.7,227.2,176.1,7.5,685.4,653.2,861.0,984.1,812.9
23:17,854.8,944.7,331.6,796.0,121.3,655.6,309.5,756.7,372.8,768.6
23:20,494.4,842.6,902.8,269.7,857.5,164.7,876.7,457.2,947.0,184.4
23:23,897.4,574.7,553.7,986.9,439.1,709.9,881.7,515.8,771.6,215.8
23:25,541.7,392.1,276.2,45.9,572.6,899.5,49.4,294.6,788.7,35.0
23:28,3.9,588.2,370.7,535.7,444.7,380.1,259.8,10.8,710.2,466.6
23:31,855.3,208.3,204.1,252.6,755.9,166.8,634.2,38.4,278.0,218.8
23:34,771.1,4.5,294.6,587.6,680.0,542.6,813.6,136.6,31.4,765.0
23:37,229.7,937.1,415.4,599.0,991.1,6.3,920.6,838.0,743.8,251.1
23:40,349.1,200.0,223.2,808.5,316.6,952.4,70.3,797.4,314.2,432.5
23:43,223.2,926.9,313.6,131.2,93.5,139.4,747.2,235.8,364.4,3.1
23:46,987.2,416.5,525.2,110.1,788.6,214.2,686.6,729.4,197.9,718.0
23:48,951.0,312.7,786.0,904.1,60.5,775.4,447.4,839.0,916.7,242.9
23:51,156.4,365.9,82.9,366.5,66.5,243.9,969.6,35.6,402.8,402.7
23:54,984.7,282.4,116.2,578.1,871.4,912.0,544.4,231.5,78.0,846.4
23:57,226.7,315.9,385.1,469.0,933.8,558.2,824.9,602.7,893.6,721.0
00:00,239.3,507.6,412.4,767.7,88.3,433.3,434.9,266.3,225.9,53.9
00:03,117.4,638.5,485.9,428.9,565.2,106.5,474.5,239.5,415.1,823.9
00:06,353.2,977.3,572.3,354.3,277.4,772.9,626.6,582.3,853.5,144.9
00:09,882.5,323.0,397.6,922.6,32.6,224.0,401.7,872.0,790.6,720.7
00:11,426.3,741.4,909.6,854.3,490.5,991.8,664.5,911.5,435.0,52.6
00:14,816.7,987.2,851.2,100.2,203.5,127.7,53.0,650.0,71.4,286.5
00:17,627.8,946.8,596.4,155.7,614.1,940.9,994.8,232.6,877.4,222.4
00:20,85.5,581.8,0.7,832.1,53.6,964.6,203.4,337.5,339.0,112.0
00:23,212.1,222.0,741.3,250.2,832.6,976.6,988.2,83.3,44.0,523.8
00:26,872.8,790.1,60.9,558.9,585.1,621.9,784.5,796.3,53.7,938.7
00:29,806.9,548.4,165.2,646.1,632.9,591.9,437.9,249.8,270.3,413.9
00:32,11.7,575.4,656.7,377.8,176.6,349.7,24.7,800.8,746.9,615.1
00:35,987.2,258.7,681.9,39.7,858.5,847.0,379.7,245.5,796.8,331.3
00:37,408.2,259.3,76.7,405.1,677.2,89.6,981.7,675.2,428.1,420.5
00:40,662.3,314.1,631.5,586.9,264.7,906.0,328.9,5.6,392.1,195.5
00:43,437.6,663.4,66.1,451.5,226.7,738.5,82.7,114.7,81.1,969.1
00:46,710.2,829.8,438.0,146.3,435.0,103.0,622.0,471.8,668.2,678.7
00:49,0.8,85.2,959.5,170.3,896.6,316.6,498.2,486.0,667.5,490.2
00:52,206.9,77.4,306.2,24.5,94.3,62.4,914.2,64.5,724.3,582.5
00:55,640.1,180.3,950.3,962.9,140.8,356.9,558.2,623.4,256.9,718.4
00:58,863.6,539.3,394.1,146.4,417.2,895.4,856.2,616.4,886.7,603.8
01:00,964.3,702.3,743.5,274.8,271.0,320.4,377.8,739.3,863.2,204.7
01:03,160.6,583.1,151.4,734.2,176.5,76.0,115.8,360.7,600.5,970.2
01:06,476.1,996.2,227.6,18.3,897.4,144.5,945.4,290.8,941.9,8.1
01:09,543.4,919.4,856.7,792.1,153.9,385.4,908.0,759.7,590.8,952.5
01:12,686.1,201.5,623.4,219.7,228.8,764.6,859.4,683.3,912.0,761.6
